date,airport_code,temperature,visibility,wind_speed,rain,fog,storm
30-03-2025,BOM,30.7,8.5,23.7,0,0,0
27-08-2025,MAA,16.7,8.3,7.7,0,1,0
08-08-2025,HYD,23.6,2.7,25.3,0,0,0
07-10-2025,BOM,10.1,1.7,20.1,0,0,0
29-11-2025,CCU,29.7,7.8,12.2,0,0,1
05-04-2025,BOM,22.1,1.4,19.4,1,1,0
23-03-2025,PNQ,10.7,6.9,15.6,0,1,0
29-03-2025,MAA,30.4,9.5,17.2,1,1,0
06-08-2025,DEL,15.4,6.8,32.5,1,0,1
07-04-2025,PNQ,10.5,9.8,12.6,0,0,0
09-02-2025,CCU,20.3,1.4,34.9,1,0,1
22-04-2025,PNQ,19.9,4.7,33.9,1,0,0
28-09-2025,DEL,25.2,8,23.3,1,0,0
12-10-2025,MAA,10.1,6.4,2.3,1,1,1
04-07-2025,BOM,30.3,6.6,3.9,1,1,1
16-08-2025,GOI,20.3,1.9,31.6,0,1,0
04-06-2025,BLR,40.6,4.1,33.7,0,0,1
15-08-2025,PNQ,30.5,1.3,20.7,0,0,0
31-12-2025,MAA,12.8,6.1,3.3,1,1,0
12-10-2025,CCU,39.1,8.7,8.7,0,0,1
23-12-2025,CCU,38.5,6.6,12.2,1,0,1
27-08-2025,CCU,29.2,4.5,12,0,1,0
03-12-2025,CCU,14.5,9.6,7.5,0,0,0
16-11-2025,BOM,36.1,2.5,26.8,0,0,0
10-10-2025,BLR,12.1,6.3,18.3,0,0,0
30-12-2025,BOM,10.1,7.4,20.6,1,0,1
02-04-2025,BOM,16.1,7.3,14.9,1,1,0
24-11-2025,MAA,22.4,8.4,3,1,1,0
31-07-2025,AMD,19.3,8,21.5,0,1,0
11-10-2025,GOI,17.8,3,0.1,0,1,0
04-08-2025,DEL,23.4,9.8,6.9,1,0,0
16-09-2025,MAA,21.8,3.7,10.5,0,1,1
10-09-2025,COK,14.3,9.7,26.2,1,1,1
28-11-2025,GOI,18.1,2.8,12.6,1,1,1
26-01-2025,GOI,22.9,3,28.3,0,0,1
02-05-2025,BLR,28.7,5.8,20.8,1,1,0
30-04-2025,GOI,23.3,1.3,18.2,0,1,1
03-04-2025,GOI,39.6,6.1,20.7,1,1,0
16-07-2025,COK,28.4,1.7,7.5,0,1,0
23-11-2025,MAA,29.7,6.3,27,0,1,1
08-01-2025,PNQ,25.6,3.4,24.6,0,0,1
26-01-2025,HYD,26.7,3.8,8,1,0,0
09-02-2025,DEL,24.2,9.9,34.2,0,0,0
06-07-2025,PNQ,41.4,3.9,13,0,1,1
14-01-2025,HYD,13.4,3.8,32.4,1,0,1
21-05-2025,GOI,37.2,1.1,27.9,1,1,1
29-07-2025,DEL,15.2,1.5,9.2,0,0,0
04-08-2025,AMD,23.7,3,20.4,1,0,1
18-05-2025,BLR,14,5.8,6.3,0,0,0
17-03-2025,BLR,31.4,6.1,23.5,1,0,0
07-02-2025,BLR,28.3,4.6,23.3,0,0,0
13-03-2025,AMD,24.4,2.9,11.5,0,0,0
19-10-2025,BOM,19.9,7.6,1.6,1,0,1
13-09-2025,PNQ,13.3,7.5,34.6,1,0,0
05-05-2025,PNQ,41.9,6.5,6.5,0,1,1
30-03-2025,DEL,31.4,8.1,3.6,1,0,0
01-01-2025,CCU,23.7,6.2,27.7,1,0,0
19-09-2025,BLR,12.6,5.9,32.2,1,0,0
09-05-2025,CCU,23.6,4.2,16.5,0,1,0
22-05-2025,HYD,21.6,8.2,16.1,0,1,0
13-08-2025,PNQ,23,1.5,26.7,0,1,1
16-03-2025,BOM,18,6.9,14.6,0,1,0
27-03-2025,AMD,21.7,3.9,26.4,0,0,1
20-10-2025,CCU,11.2,1.4,17.9,0,0,1
21-09-2025,COK,12.5,9.9,25,0,0,0
08-09-2025,PNQ,31.5,8,12.7,0,0,1
19-06-2025,CCU,16.5,9.7,16.4,1,0,0
05-12-2025,CCU,23.5,1,16.3,0,0,0
04-07-2025,PNQ,40.2,7.7,24,1,1,0
28-09-2025,BOM,31.5,7,10,0,0,0
05-10-2025,AMD,11,8.2,30.5,1,0,0
29-06-2025,HYD,38.6,2.7,2.9,1,0,0
29-03-2025,COK,20.4,1.6,34.6,0,1,0
16-12-2025,PNQ,39.7,3.8,0.7,1,0,0
24-12-2025,BOM,18,2.5,11.2,1,0,0
30-06-2025,MAA,38.6,5,3.3,0,1,0
04-09-2025,PNQ,27.2,1.6,3,1,1,1
27-04-2025,BOM,39.1,7.5,16.7,1,1,0
06-09-2025,PNQ,29.1,8.3,4.4,0,0,1
27-03-2025,CCU,37.5,5.2,0.8,0,0,0
14-01-2025,BLR,27.2,2.9,27.2,1,0,0
19-09-2025,GOI,25.1,2.7,14.2,0,0,1
06-09-2025,PNQ,33,5.6,5.8,0,0,1
08-08-2025,GOI,34.5,8.6,9.5,1,1,1
01-03-2025,AMD,18.7,2.3,5.5,0,1,1
01-10-2025,COK,33.2,9.2,13.6,1,1,0
26-07-2025,BOM,26.4,5.5,1.7,0,0,1
22-06-2025,GOI,11.3,4.9,20,1,1,1
05-06-2025,COK,16.2,4.8,9.6,1,0,0
16-05-2025,CCU,41.7,9.1,33.2,1,1,1
20-02-2025,BLR,10.4,6.8,14.4,1,1,1
03-12-2025,BOM,26,2.6,30.8,0,1,1
06-03-2025,PNQ,37.3,9.6,1.6,1,0,0
11-01-2025,CCU,40.6,1.1,16.3,1,1,0
14-04-2025,COK,20.9,4.1,30.7,1,1,1
21-01-2025,HYD,13.8,7.1,18.5,1,1,1
05-12-2025,GOI,38.8,1.8,22.6,0,0,0
01-07-2025,BLR,27.6,6.8,3.3,1,1,0
05-03-2025,AMD,23.2,1.1,15.1,0,1,0
18-09-2025,PNQ,28.3,2,14,0,0,0
12-07-2025,BOM,17.2,1.2,29.4,0,0,1
22-05-2025,AMD,41.7,4.2,19.2,1,1,1
31-01-2025,AMD,28.1,6.8,9.5,1,0,1
22-02-2025,BOM,32.2,6.5,12,1,0,0
19-06-2025,CCU,38.2,6.4,32.9,0,0,1
22-03-2025,CCU,17.6,9.5,3.8,0,1,1
19-03-2025,MAA,31.8,7,21.2,0,0,0
19-07-2025,BOM,12.3,3.7,3.6,1,1,1
25-12-2025,CCU,15.6,8.7,29.6,1,0,0
06-11-2025,MAA,23.2,9.7,22.4,1,1,0
29-01-2025,BLR,15.7,4.2,34,1,0,0
18-02-2025,PNQ,12.5,3.1,19.9,1,1,0
26-07-2025,PNQ,14.3,9.2,22,0,1,0
07-07-2025,AMD,14.5,8,3.2,1,1,1
27-03-2025,BLR,33.8,9.8,21.1,0,1,1
16-11-2025,AMD,22.2,1.2,2.1,0,1,0
16-12-2025,PNQ,39.2,3.4,25.5,0,1,1
12-02-2025,DEL,15,5.6,9.4,1,1,0
06-05-2025,CCU,13.6,3.7,26.9,1,1,0
01-06-2025,MAA,25.7,3.5,25,1,0,1
30-06-2025,CCU,22.8,9,14.2,0,0,1
04-11-2025,GOI,30.7,5.9,5.8,1,1,1
16-10-2025,BLR,35,2.4,1.7,1,0,1
06-09-2025,DEL,11,5.4,23.5,0,0,0
24-10-2025,HYD,41.5,6.3,11.1,0,0,0
25-08-2025,AMD,40.9,3.4,5.3,0,1,1
07-05-2025,BOM,34.5,1.5,18.2,1,1,0
31-12-2025,PNQ,17.3,1.5,15.7,1,1,1
11-11-2025,DEL,37.6,8,20.9,0,0,0
16-01-2025,BLR,25.9,8.4,20.6,1,1,0
02-01-2025,MAA,10.7,1.8,16.2,0,1,1
14-03-2025,MAA,18.9,6.9,33.6,0,0,0
26-01-2025,BLR,16.7,8.7,15.9,1,1,0
03-04-2025,GOI,16.7,4.6,20.9,1,0,0
30-06-2025,CCU,41.5,2.1,12.3,0,0,1
11-08-2025,AMD,19.9,5.6,8.6,1,1,0
27-07-2025,HYD,17.5,4.7,10.2,0,0,0
28-01-2025,COK,17.9,1.2,28.5,0,0,0
17-03-2025,PNQ,17.9,8.6,30.3,1,1,0
19-05-2025,BLR,14.9,1.1,4.3,1,1,1
01-06-2025,HYD,12.7,9.6,17.7,0,0,0
25-07-2025,HYD,26,6.6,20,0,0,1
18-02-2025,CCU,40.1,9.4,27.8,0,1,0
11-01-2025,MAA,13.6,7,12,0,1,0
15-09-2025,COK,36.6,6.4,14.6,0,0,1
21-09-2025,COK,41.8,8.9,26.4,1,1,1
21-07-2025,COK,34.8,4.4,19,1,1,0
10-09-2025,COK,20.5,9.6,32.5,0,1,1
16-05-2025,HYD,21.8,4.7,17.5,1,0,1
26-08-2025,MAA,22.3,6.1,26.8,0,1,1
16-06-2025,HYD,24.6,4.8,23,0,0,1
26-06-2025,MAA,33.3,2.2,33.6,1,1,0
07-07-2025,CCU,16.5,9.9,0.7,0,0,1
24-10-2025,HYD,38.2,6.5,27.9,0,0,0
14-01-2025,COK,41.8,8.9,26.6,1,1,1
01-04-2025,PNQ,38.7,4.5,5.1,1,0,0
09-03-2025,MAA,29,5,6.4,0,1,1
25-10-2025,BOM,35.6,5.3,17.2,0,0,1
26-01-2025,BOM,25.7,9.8,23.7,1,0,1
29-10-2025,CCU,31.7,9.9,5.9,1,1,0
05-11-2025,GOI,39.5,8.2,20.8,0,1,1
21-03-2025,GOI,38.1,1.1,13.1,0,0,0
29-06-2025,AMD,38.1,5.1,10.8,0,0,0
16-10-2025,HYD,12,7.2,7.1,0,1,0
22-02-2025,BOM,19.8,6,1.2,1,0,0
05-05-2025,AMD,24.1,2.7,31.4,0,1,1
07-10-2025,HYD,29.7,1.9,16,0,1,0
31-05-2025,AMD,22.5,5.6,30.6,1,0,0
17-02-2025,CCU,23.3,1,31.3,1,0,0
11-09-2025,DEL,40,3,14.8,0,0,1
08-01-2025,CCU,38.3,2.8,4.1,0,0,1
29-12-2025,MAA,16.5,2.7,13.4,0,0,0
13-11-2025,GOI,36.5,9.5,14.4,1,1,1
21-01-2025,DEL,25.4,2.6,1.2,0,1,1
24-07-2025,HYD,22.3,1.1,6.9,0,1,1
27-08-2025,HYD,11.1,3.5,33.5,1,0,0
17-03-2025,HYD,21.2,7.4,15.2,0,0,0
31-08-2025,MAA,32.6,3,17.2,0,1,0
28-03-2025,PNQ,21.3,9.4,26.3,1,0,0
27-11-2025,BOM,22.2,6.7,8.4,0,1,0
23-04-2025,MAA,35.7,8.5,33.9,0,1,1
14-07-2025,DEL,12.2,7.6,1.5,1,0,1
08-08-2025,GOI,29.2,5.3,14.2,0,1,1
14-02-2025,CCU,27,8,13,0,0,1
09-12-2025,BOM,22.3,6.2,4.6,0,0,1
19-12-2025,CCU,24.7,2.1,10.1,1,1,0
01-06-2025,COK,10.4,6.1,18.3,0,0,0
21-04-2025,MAA,17.5,7.9,20.6,1,1,1
28-10-2025,CCU,22.4,8.8,9.2,0,0,0
08-11-2025,AMD,23.1,8.8,30.4,0,1,1
31-10-2025,COK,26,9.5,26.3,0,0,1
24-05-2025,GOI,24.1,6.2,15.9,1,0,1
08-11-2025,CCU,33.7,2.3,22.5,0,1,1
28-07-2025,AMD,34.3,4.2,29,0,0,1
26-01-2025,BLR,15.5,3.5,33.3,1,0,1
14-12-2025,GOI,40.8,9.8,15.6,0,0,1
31-12-2025,COK,16.7,7.3,12.5,0,0,1
23-06-2025,HYD,35,5.4,27,0,0,0
07-05-2025,GOI,27.5,5.7,22.5,0,1,0
10-02-2025,PNQ,30.5,4.8,18.6,0,0,0
22-09-2025,BLR,19.6,3.5,20.3,1,0,0
23-10-2025,DEL,14.9,7.6,4.9,0,0,0
23-02-2025,HYD,39.7,6.6,20.2,0,0,0
09-05-2025,PNQ,15.1,4.7,28.1,0,0,0
05-06-2025,AMD,19.9,7.2,32.6,1,0,1
15-04-2025,DEL,15.1,6,7,0,0,1
29-12-2025,BOM,35.7,4.3,5,0,0,1
05-06-2025,HYD,37.6,4.7,31.3,1,1,0
13-12-2025,HYD,21.1,7.6,29.6,0,1,0
03-11-2025,BLR,10.3,7.7,10,1,1,1
24-04-2025,BLR,39.4,2,31.5,1,0,0
17-07-2025,MAA,25.2,9.9,27.7,1,0,1
20-04-2025,BLR,32.4,5.1,8.4,0,0,1
26-04-2025,MAA,11,4.5,20.3,1,1,1
08-05-2025,MAA,40.7,4.7,18.8,1,1,1
04-05-2025,BLR,41.7,6.3,3,0,1,1
09-01-2025,AMD,28.8,7,22,0,1,1
11-02-2025,AMD,12.8,6.3,6.7,0,1,1
12-02-2025,DEL,19.8,3.8,1.1,1,0,1
15-12-2025,COK,12.1,2.1,7.5,0,1,1
12-09-2025,CCU,15.1,4.6,22.2,1,0,0
25-12-2025,CCU,28.5,4.7,26.1,0,1,1
27-02-2025,BLR,37.6,4.5,27.4,0,1,1
07-09-2025,BLR,31.6,6.1,17.2,0,0,1
11-03-2025,COK,31.2,7.8,26.3,0,1,0
11-12-2025,COK,22.8,5.7,22.7,1,1,1
20-05-2025,HYD,21.4,3,21.7,0,1,0
10-09-2025,HYD,21.7,5.7,11.3,0,0,0
09-06-2025,BOM,10.4,6.9,28.3,1,0,0
08-09-2025,HYD,13,5.1,12.7,0,0,0
04-05-2025,PNQ,19.3,4,28.4,1,1,0
25-11-2025,DEL,22.1,2.6,34.7,0,1,0
27-02-2025,AMD,13,9.3,11,0,0,1
24-09-2025,GOI,38.3,4.8,5.7,0,1,1
25-11-2025,HYD,22.9,8.2,1.3,1,1,1
19-07-2025,HYD,26.1,5.9,14.7,1,0,0
05-06-2025,CCU,21.2,5,31,0,1,0
02-05-2025,GOI,13.1,6,20.7,1,0,1
16-08-2025,MAA,22.4,1.8,30.7,1,1,1
02-12-2025,AMD,12.1,7.2,10.1,1,1,1
29-06-2025,HYD,22.6,2.4,16.7,0,1,1
18-01-2025,DEL,36.4,4.8,31.5,1,1,1
03-10-2025,BLR,31.7,10,25,0,1,1
23-04-2025,CCU,29.8,6.6,22.7,1,0,0
06-08-2025,AMD,21.4,3,34,0,0,1
01-07-2025,MAA,27.8,3.4,9.4,0,0,1
14-09-2025,CCU,22.3,5.3,27.2,0,0,1
24-12-2025,CCU,16.5,5.2,19.3,0,1,0
21-12-2025,BOM,40.7,3.6,9.1,1,0,1
20-02-2025,AMD,17.7,3,34.9,1,0,1
22-05-2025,PNQ,18.3,2.3,2.2,1,0,0
01-02-2025,HYD,40.1,8.5,19.1,0,1,1
10-06-2025,DEL,13.9,5.8,30.1,0,0,0
01-11-2025,COK,36,7,14.7,1,0,1
24-11-2025,HYD,30.1,9.5,19.9,1,0,1
26-05-2025,MAA,38.4,8,24.6,0,0,1
20-01-2025,DEL,27.3,4.4,18.8,0,1,0
09-05-2025,HYD,35.2,9.2,20.1,0,1,0
01-11-2025,DEL,18,5,12.9,0,0,0
24-02-2025,AMD,35.5,4.1,14.3,0,0,1
16-10-2025,BLR,19.1,5.7,3.9,1,0,0
17-04-2025,MAA,22.5,6.1,31.6,0,0,1
07-05-2025,PNQ,20.8,5.2,31.5,1,0,0
23-05-2025,MAA,21.7,8,33,0,1,0
06-08-2025,HYD,15.9,1.9,17.5,0,1,1
10-06-2025,DEL,28.5,1.6,16.5,1,0,1
07-08-2025,COK,32.5,4.9,13.5,0,1,1
23-05-2025,GOI,27.3,3.6,11,0,1,0
25-11-2025,AMD,16.1,4.5,18,1,0,1
12-09-2025,CCU,15.3,8.8,23.5,0,0,1
07-06-2025,PNQ,25.3,5.8,19.7,1,1,1
15-05-2025,AMD,39.5,1.7,3.9,1,0,1
01-12-2025,BOM,21.1,5.6,20.4,1,0,0
29-05-2025,GOI,42,2,24.1,1,1,0
09-12-2025,AMD,41.9,7.2,22.9,1,0,1
15-02-2025,COK,26.8,3.8,33.2,0,0,0
28-08-2025,AMD,27.2,7.9,9.8,0,1,0
02-02-2025,BOM,39.6,6.3,30.9,0,0,0
14-10-2025,BOM,19.9,2,29.9,0,0,1
26-02-2025,GOI,38.4,6,7.1,0,0,0
27-02-2025,GOI,26,9.7,15,1,1,1
02-02-2025,GOI,12,1.3,25.6,0,0,0
11-01-2025,AMD,17.5,2.3,10.1,1,0,0
20-01-2025,MAA,31.9,4.4,1.9,0,1,0
27-03-2025,AMD,18.8,6.3,9.7,0,0,1
17-02-2025,HYD,37.9,2,11.3,0,1,0
21-10-2025,CCU,11.4,5.6,4.8,1,0,0
09-09-2025,BLR,25.6,9.2,30.4,0,0,0
11-03-2025,COK,17.7,2.6,5.8,0,0,1
03-09-2025,GOI,15.1,8.7,15.2,0,0,1
05-06-2025,COK,30.7,3.4,22.5,0,0,0
13-09-2025,PNQ,31.8,2.4,18.3,0,1,1
21-03-2025,AMD,31.1,3.7,14.3,1,0,0
05-03-2025,COK,16.6,5.2,18.9,0,1,1
08-10-2025,MAA,39.9,2.4,12.8,0,1,1
03-10-2025,HYD,17.2,8.9,15.3,1,1,1
10-01-2025,BOM,11.7,9.6,34.3,1,0,0
19-01-2025,DEL,19.3,9.4,34,0,0,1
26-01-2025,PNQ,30.9,2.8,18.4,1,1,1
15-05-2025,MAA,29.2,7.6,2,0,0,0
21-08-2025,HYD,31.5,2.9,23.8,1,0,1
16-07-2025,DEL,32.9,2.5,22.4,1,0,0
26-05-2025,GOI,18.2,7.7,8.6,1,1,0
27-10-2025,GOI,32.7,3.1,28.7,1,1,0
27-02-2025,PNQ,14.2,8.9,17.9,1,1,0
09-06-2025,BLR,31.8,6.4,34.9,0,1,1
19-02-2025,BLR,38.2,9.6,25.3,0,0,1
11-12-2025,BLR,22,2.5,15.6,1,1,0
06-12-2025,AMD,20,3.2,14.5,1,1,0
05-11-2025,DEL,36.7,8.7,34.5,1,0,0
13-11-2025,AMD,10.9,4.3,13.9,1,1,1
27-07-2025,PNQ,41,3.7,3.2,1,0,0
04-12-2025,CCU,38.9,2.2,17.9,1,0,0
12-12-2025,HYD,25.6,1.3,11.2,1,1,0
08-11-2025,MAA,16.6,2.1,13.5,0,0,0
08-12-2025,PNQ,28.4,3.4,9.7,1,0,1
01-05-2025,DEL,13.3,8.1,30,0,1,0
27-02-2025,GOI,22.7,5.6,24.8,1,0,1
19-12-2025,AMD,33.7,2.7,15.3,1,1,0
23-10-2025,BOM,15.5,2.4,17.2,0,0,1
07-07-2025,DEL,23.6,3.5,26.4,1,0,0
17-02-2025,MAA,26.2,7,27.7,1,1,1
22-11-2025,AMD,11.2,5.2,21.2,0,1,0
01-08-2025,BLR,10.5,6.9,0.8,1,0,0
20-04-2025,DEL,12.8,4.5,1.4,0,1,0
16-09-2025,HYD,37.7,6.9,29.9,0,1,0
07-10-2025,HYD,13.8,1.4,16,0,0,0
03-02-2025,PNQ,35.3,5.5,0.3,0,1,0
25-05-2025,MAA,19.3,5.3,29.2,1,0,0
08-07-2025,PNQ,22.8,2.2,4.1,0,0,1
19-01-2025,HYD,20.2,8.7,11.6,0,1,0
16-06-2025,BOM,35.5,8.7,6.2,1,0,0
21-02-2025,BLR,31.6,7,21.4,1,1,0
31-03-2025,CCU,27.1,9.7,13.8,0,0,1
28-10-2025,MAA,35.9,4.5,12.8,1,0,0
16-05-2025,AMD,19,9.2,0.5,0,1,0
26-03-2025,COK,19.8,3.9,26.1,1,1,0
14-03-2025,COK,35,1.6,4.6,0,1,1
30-06-2025,DEL,41.7,5.1,32.1,1,1,0
25-03-2025,AMD,33.4,2.5,34.3,1,1,0
24-02-2025,COK,24.5,3,32.6,1,1,0
20-01-2025,PNQ,13.8,6.3,32.2,1,1,1
23-09-2025,GOI,30.1,2.8,21.8,0,0,0
09-09-2025,COK,19.4,3.5,24.2,1,0,1
24-07-2025,CCU,13.7,7,20.1,0,0,0
21-10-2025,HYD,18.6,2.6,0.5,0,0,0
29-07-2025,DEL,19.1,3.3,0.4,0,0,1
06-11-2025,BLR,33.7,2.6,6.4,0,1,1
29-12-2025,DEL,40.8,6.4,25,0,1,0
17-07-2025,HYD,29.4,7.3,7.2,0,1,0
28-11-2025,DEL,11.3,4.6,19.1,1,1,0
20-02-2025,GOI,17.3,9.8,9,1,1,1
01-08-2025,COK,20.5,5.1,9.1,1,0,1
09-03-2025,BLR,35.5,9.2,11.2,0,0,1
20-12-2025,AMD,41.4,5.1,13,0,0,1
16-12-2025,GOI,17,1.4,11.6,0,1,0
20-05-2025,AMD,16.9,1.1,21.6,0,0,0
18-01-2025,CCU,26.5,7.1,5.9,1,0,1
25-09-2025,BOM,25.9,3.5,24,1,0,1
26-03-2025,DEL,11.2,4,18.2,0,0,1
14-06-2025,CCU,28.7,2.9,14.7,0,0,0
10-10-2025,BOM,31.2,7.7,14.1,1,0,1
18-07-2025,HYD,12,4.4,16.7,1,0,1
24-09-2025,PNQ,16.9,7.2,5.6,0,1,0
21-10-2025,PNQ,26.8,9,21.7,1,0,0
17-09-2025,BLR,14.8,8.7,18.9,0,0,0
03-03-2025,AMD,26.4,1.1,32.3,1,1,1
28-11-2025,BLR,31.8,1.9,31.8,1,0,1
29-07-2025,MAA,39.7,6.2,31.8,1,0,1
04-01-2025,GOI,19.7,6.4,31.8,0,1,1
06-04-2025,AMD,26.9,4.2,5.3,0,0,0
28-02-2025,DEL,41.9,4.8,24.5,1,1,1
25-08-2025,HYD,23.3,8.8,7.8,1,0,0
13-06-2025,CCU,24.4,5,22.8,1,1,1
26-10-2025,MAA,32.1,6.5,11.8,0,1,0
29-08-2025,GOI,41.7,6.7,24.3,1,1,0
28-01-2025,BOM,23.3,4.9,5.2,1,1,1
07-03-2025,BLR,26.9,8.6,11.8,0,0,1
30-01-2025,COK,39.5,9.5,4.4,1,0,0
14-07-2025,DEL,12.2,6.6,10.4,1,0,1
06-06-2025,MAA,12.4,3.9,27.9,0,0,1
27-08-2025,DEL,10.2,1.5,23.4,0,1,0
31-08-2025,COK,27.3,3.7,8.9,0,0,0
24-01-2025,CCU,13.3,2.1,12.2,1,0,0
23-05-2025,DEL,32.9,4.7,28.4,1,1,1
20-12-2025,PNQ,25.1,7.4,23.7,0,1,0
07-04-2025,HYD,28.8,9.7,1.6,0,1,0
13-10-2025,MAA,19.3,2.8,4.1,1,1,0
22-05-2025,AMD,20.7,6.8,15.2,1,0,0
25-11-2025,GOI,18,4.2,11.3,0,0,0
30-01-2025,CCU,33.8,3.4,5.3,0,0,1
27-02-2025,BOM,27,8.5,26.5,1,0,0
20-03-2025,MAA,19.1,2.6,29.4,1,0,1
06-10-2025,DEL,17.9,8.8,12.7,0,0,1
12-03-2025,PNQ,41.1,4.1,22.9,1,0,0
16-02-2025,DEL,14.1,9.7,27,1,1,1
22-09-2025,GOI,30.6,1.2,0.6,0,1,1
07-07-2025,BLR,14.7,9.2,16.3,0,1,1
22-09-2025,CCU,29.5,8.2,32.2,1,0,0
10-06-2025,AMD,32.2,1.1,29.4,1,1,1
17-06-2025,DEL,41.9,5,24.7,0,1,0
16-02-2025,CCU,25.3,6.4,30.9,1,1,1
11-04-2025,BOM,41.7,2.1,32.9,0,1,1
17-07-2025,BLR,12.6,4.3,2.5,0,1,1
18-12-2025,AMD,41.2,6.4,31.1,1,1,1
13-06-2025,CCU,41.5,6.9,15,0,1,0
27-05-2025,HYD,17.6,4.6,5.5,1,1,1
25-10-2025,PNQ,38.8,7.2,13.6,1,1,1
04-11-2025,PNQ,33.5,7.6,10.6,1,1,1
25-12-2025,GOI,21.7,2.8,26.1,1,1,1
07-05-2025,MAA,19.2,3.9,22.8,0,1,1
27-02-2025,GOI,14.8,8.4,25.8,1,1,0
27-05-2025,AMD,41.5,4.9,28.3,0,0,0
08-07-2025,BLR,30.6,5.7,0.2,0,0,0
13-08-2025,COK,37.9,7.4,26.2,0,1,0
30-12-2025,HYD,30.9,9.7,26.9,1,1,0
11-10-2025,DEL,11.8,7.8,4,1,1,0
20-05-2025,PNQ,37.4,5.2,0.1,1,0,0
29-06-2025,COK,40.6,5.4,26.6,1,0,0
21-03-2025,CCU,35.5,7.1,27.7,0,1,0
16-12-2025,CCU,25,2.7,6.6,0,1,0
31-07-2025,BLR,37.6,7.5,34.2,1,1,1
26-06-2025,MAA,14.3,5.4,9.1,1,0,0
03-03-2025,PNQ,33.2,1.3,9.4,0,1,1
04-07-2025,PNQ,15.5,1.2,11.2,1,0,0
03-12-2025,COK,22.7,1.6,12.5,1,0,1
07-12-2025,AMD,22.5,1.1,11.3,1,1,0
12-04-2025,COK,41.7,3.9,19.2,0,0,1
31-08-2025,BLR,20.9,4.6,30.5,0,1,0
28-05-2025,PNQ,12.6,9.4,34.8,1,0,0
13-04-2025,DEL,37.6,5.2,2.5,1,1,0
23-01-2025,MAA,13.9,5,20.9,0,0,1
03-09-2025,BOM,13.3,2,33.5,0,1,0
11-05-2025,COK,10.1,3.4,29.7,0,0,1
07-02-2025,GOI,27,7.6,30.5,1,1,0
13-08-2025,BOM,19.1,9.1,28,1,1,1
12-11-2025,DEL,32.4,9.4,4,1,1,0
29-10-2025,HYD,28.8,9.6,18.9,0,0,0
19-07-2025,AMD,20.8,3,15,1,1,0
09-03-2025,BLR,31.4,5.9,16.4,1,1,0
21-07-2025,CCU,40.9,8.4,34.3,1,0,1
08-05-2025,BLR,18.3,9.5,7.1,1,1,0
24-07-2025,HYD,38.5,6.7,32.9,0,1,0
13-11-2025,DEL,29.1,6.3,27.4,0,1,1
31-05-2025,AMD,33.6,1.5,21.9,0,1,1
28-04-2025,GOI,23.4,1.6,1,0,1,1
25-11-2025,CCU,14.4,9.8,34.3,1,0,1
25-09-2025,DEL,12.5,1,22,1,1,0
31-05-2025,COK,13,7.9,6.5,0,0,1
09-11-2025,DEL,37.7,9.9,20.7,1,1,0
27-01-2025,HYD,28.6,7.3,26.6,0,0,0
04-03-2025,GOI,22,8.1,11,1,1,0
02-12-2025,PNQ,23.2,8.7,17.8,0,1,1
27-09-2025,HYD,38.3,6.6,34.8,0,0,1
25-11-2025,AMD,13.6,7.4,26.1,1,1,1
16-05-2025,MAA,23,8.8,1.9,1,1,0
14-02-2025,HYD,20.2,7.4,28.5,1,1,1
26-12-2025,HYD,30.1,2.8,31.7,1,1,1
21-11-2025,BOM,11.7,1.5,14.3,0,0,1
29-05-2025,HYD,10.6,8,7.4,1,0,0
22-07-2025,PNQ,41.3,6.3,33.3,1,1,1
04-05-2025,DEL,18.6,8.1,7,1,1,0
15-04-2025,HYD,21.8,1.8,33,0,0,0
12-01-2025,AMD,35.8,3.6,19.2,0,0,1
16-09-2025,COK,37.4,1.5,25.3,1,0,1
23-03-2025,CCU,26.9,9.3,27.7,1,1,1
03-05-2025,CCU,33.1,5.1,8,1,0,1
15-09-2025,BOM,42,2.3,31.6,1,1,1
13-08-2025,HYD,21.3,2.9,31.2,1,1,1
12-05-2025,HYD,40,9.7,28.1,0,1,0
02-10-2025,DEL,26,3.4,23.8,1,0,0
27-01-2025,MAA,28.6,8.1,17.3,0,1,1
09-10-2025,COK,14.2,9.2,30,1,1,1
10-09-2025,BLR,38.2,9.9,22.9,1,1,0
12-04-2025,GOI,35.5,2.7,29,0,1,0
21-07-2025,MAA,34.4,6.9,11.4,0,1,0
05-08-2025,DEL,26.1,8.3,30.8,0,0,1
09-02-2025,HYD,23.3,2.3,19.9,1,0,0
24-06-2025,BOM,31.2,4.7,16.9,0,0,0
24-08-2025,MAA,41.8,6,17.7,1,0,1
08-07-2025,COK,15.4,9.5,1,1,1,0
18-02-2025,BOM,12.9,7.1,13.5,1,1,1
23-10-2025,PNQ,26.1,9.3,30,0,0,1
13-08-2025,GOI,31.7,8.3,24.1,0,1,1
27-09-2025,COK,16.9,6.5,28.2,1,0,0
16-07-2025,MAA,34.7,1.8,5,1,0,1
23-12-2025,BOM,10.2,1.6,25.8,0,1,0
10-04-2025,PNQ,34.4,5.9,8.9,0,0,1
23-05-2025,BOM,23.8,9.7,3.2,1,0,1
16-01-2025,BOM,23.8,9.5,7.2,1,1,0
28-07-2025,BLR,16.3,7,24.7,0,0,1
07-05-2025,CCU,41.4,2,19.5,0,0,0
