"Date(year,month,day)",Airline,FlightID,OriginAirport,DestinationAirport,ScheduledDepartureTime,ActualDepartureTime,DepartureDelay,ScheduledArrTime,ActualArrTime,FlightStatus,distance,air_time
24-01-2025,Akasa Air,FL9258,PNQ,MAA,05:45:00,05:45:00,0,07:25:00,07:25:00,On Time,2086,2980
17-04-2025,SpiceJet,FL2159,DEL,GOI,12:45:00,14:04:00,79,22:42:00,00:01:00,Delayed,478,597
12-01-2025,Vistara,FL6329,BLR,DEL,08:30:00,08:30:00,0,04:16:00,04:16:00,On Time,2101,2626
14-04-2025,Vistara,FL7278,HYD,BLR,18:45:00,18:45:00,0,19:20:00,19:20:00,On Time,2041,2915
09-12-2025,Akasa Air,FL8345,PNQ,BLR,20:30:00,20:30:00,0,14:06:00,14:06:00,On Time,951,1056
01-03-2025,IndiGo,FL5119,BLR,PNQ,08:00:00,08:00:00,0,17:33:00,17:33:00,On Time,1611,2013
22-06-2025,Vistara,FL6190,BLR,GOI,12:00:00,12:00:00,0,16:05:00,16:05:00,On Time,1348,1685
20-01-2025,IndiGo,FL5407,CCU,BOM,00:45:00,00:45:00,0,13:42:00,13:42:00,On Time,1552,2217
09-01-2025,IndiGo,FL4422,GOI,BOM,19:30:00,19:30:00,0,23:20:00,23:20:00,On Time,1169,1670
10-11-2025,Air India,FL3067,BLR,CCU,20:15:00,22:58:00,163,14:26:00,17:09:00,Delayed,982,1091
21-11-2025,Air India,FL8795,AMD,GOI,06:45:00,06:45:00,0,22:33:00,22:33:00,On Time,1672,2388
15-11-2025,IndiGo,FL1999,BLR,AMD,20:00:00,20:00:00,0,19:00:00,19:00:00,On Time,1974,2820
12-02-2025,Vistara,FL7050,AMD,DEL,09:15:00,09:15:00,0,14:22:00,14:22:00,On Time,1398,1747
17-03-2025,IndiGo,FL7999,MAA,PNQ,04:30:00,04:30:00,0,01:43:00,01:43:00,On Time,1146,1273
16-06-2025,Akasa Air,FL4974,HYD,BLR,15:15:00,15:15:00,0,15:56:00,15:56:00,On Time,1333,1481
18-02-2025,Air India,FL8803,AMD,MAA,15:15:00,15:15:00,0,09:51:00,09:51:00,On Time,1005,1116
16-05-2025,SpiceJet,FL1807,CCU,HYD,10:45:00,10:45:00,0,07:18:00,07:18:00,On Time,987,1233
23-12-2025,Akasa Air,FL6809,BOM,GOI,03:00:00,03:00:00,0,23:21:00,23:21:00,On Time,1863,2661
06-04-2025,Vistara,FL8508,CCU,MAA,22:15:00,22:15:00,0,20:10:00,20:10:00,On Time,1052,1315
10-09-2025,IndiGo,FL7490,HYD,CCU,10:45:00,10:45:00,0,21:21:00,21:21:00,On Time,1661,2076
09-04-2025,Vistara,FL8053,HYD,AMD,23:45:00,23:45:00,0,11:42:00,11:42:00,On Time,1726,2157
04-02-2025,Vistara,FL1255,DEL,CCU,22:15:00,,,11:52:00,,Cancelled,1806,2257
09-09-2025,SpiceJet,FL9015,CCU,HYD,03:45:00,03:45:00,0,23:36:00,23:36:00,On Time,953,1191
10-02-2025,Air India,FL9371,CCU,HYD,20:00:00,20:00:00,0,16:22:00,16:22:00,On Time,2130,2662
14-01-2025,Air India,FL8239,DEL,MAA,06:45:00,06:45:00,0,21:17:00,21:17:00,On Time,785,872
14-10-2025,Akasa Air,FL6504,GOI,PNQ,08:45:00,08:45:00,0,06:42:00,06:42:00,On Time,1930,2757
05-03-2025,SpiceJet,FL7194,HYD,BLR,15:30:00,15:30:00,0,04:24:00,04:24:00,On Time,1550,2214
05-01-2025,SpiceJet,FL4795,BLR,HYD,18:00:00,18:00:00,0,11:27:00,11:27:00,On Time,838,1047
09-03-2025,SpiceJet,FL3679,MAA,BLR,20:00:00,20:36:00,36,05:20:00,05:56:00,Delayed,448,560
23-09-2025,Vistara,FL8032,GOI,PNQ,09:15:00,09:32:00,17,01:21:00,01:38:00,Delayed,773,966
30-10-2025,Air India,FL5868,DEL,MAA,13:45:00,13:45:00,0,21:50:00,21:50:00,On Time,1348,1925
07-10-2025,Air India,FL5595,HYD,CCU,14:30:00,15:01:00,31,06:00:00,06:31:00,Delayed,744,930
21-11-2025,Vistara,FL2592,HYD,BOM,04:15:00,04:15:00,0,12:00:00,12:00:00,On Time,1715,1905
20-04-2025,Vistara,FL2648,CCU,PNQ,15:15:00,16:05:00,50,09:43:00,10:33:00,Delayed,998,1108
05-04-2025,Air India,FL3040,AMD,HYD,00:45:00,00:45:00,0,06:30:00,06:30:00,On Time,311,345
10-01-2025,Air India,FL7081,PNQ,CCU,00:15:00,00:15:00,0,09:53:00,09:53:00,On Time,521,578
08-12-2025,Akasa Air,FL1273,HYD,BLR,22:30:00,00:41:00,131,00:52:00,03:03:00,Delayed,1108,1582
11-09-2025,SpiceJet,FL9576,BLR,GOI,04:15:00,04:15:00,0,09:19:00,09:19:00,On Time,1570,1744
07-08-2025,Akasa Air,FL8741,HYD,DEL,12:45:00,13:19:00,34,12:38:00,13:12:00,Delayed,1290,1433
17-04-2025,IndiGo,FL1385,BOM,CCU,12:45:00,12:45:00,0,17:32:00,17:32:00,On Time,1555,1727
05-03-2025,SpiceJet,FL5603,DEL,CCU,04:00:00,04:00:00,0,07:27:00,07:27:00,On Time,2161,3087
30-01-2025,Air India,FL9374,HYD,MAA,16:30:00,16:30:00,0,17:07:00,17:07:00,On Time,1034,1477
14-01-2025,Air India,FL3184,MAA,BLR,00:00:00,00:00:00,0,04:46:00,04:46:00,On Time,1554,1726
06-10-2025,IndiGo,FL6266,MAA,AMD,00:45:00,00:45:00,0,06:51:00,06:51:00,On Time,1445,1806
10-11-2025,Air India,FL4954,AMD,CCU,09:30:00,09:30:00,0,03:04:00,03:04:00,On Time,738,1054
21-05-2025,Air India,FL4838,CCU,HYD,04:00:00,04:00:00,0,22:21:00,22:21:00,On Time,1779,2541
16-05-2025,Air India,FL4420,DEL,CCU,21:45:00,00:34:00,169,15:02:00,17:51:00,Delayed,1734,2477
14-06-2025,IndiGo,FL2445,MAA,GOI,08:15:00,08:15:00,0,16:43:00,16:43:00,On Time,1754,1948
27-06-2025,Air India,FL7660,HYD,PNQ,00:00:00,00:00:00,0,14:48:00,14:48:00,On Time,622,888
27-09-2025,Air India,FL5852,MAA,BOM,21:15:00,22:17:00,62,09:32:00,10:34:00,Delayed,516,737
16-09-2025,Air India,FL7567,PNQ,BLR,06:45:00,06:45:00,0,10:40:00,10:40:00,On Time,1340,1675
05-12-2025,Vistara,FL7671,BOM,DEL,22:45:00,22:45:00,0,13:03:00,13:03:00,On Time,687,858
28-10-2025,SpiceJet,FL1441,AMD,GOI,06:00:00,08:36:00,156,06:43:00,09:19:00,Delayed,1335,1483
02-04-2025,SpiceJet,FL1042,DEL,MAA,10:45:00,10:45:00,0,05:55:00,05:55:00,On Time,1813,2590
10-04-2025,IndiGo,FL1841,BLR,CCU,09:45:00,09:45:00,0,14:37:00,14:37:00,On Time,1213,1732
14-02-2025,Air India,FL2168,BLR,HYD,10:00:00,10:00:00,0,20:23:00,20:23:00,On Time,561,623
01-05-2025,IndiGo,FL1795,AMD,BOM,18:30:00,19:05:00,35,14:41:00,15:16:00,Delayed,1856,2651
26-03-2025,Vistara,FL5713,PNQ,GOI,01:15:00,01:15:00,0,11:27:00,11:27:00,On Time,490,612
24-08-2025,Akasa Air,FL3372,CCU,AMD,00:45:00,00:45:00,0,22:30:00,22:30:00,On Time,1175,1305
09-07-2025,Akasa Air,FL7931,HYD,MAA,00:00:00,,,02:33:00,,Cancelled,1434,1593
02-07-2025,Akasa Air,FL2572,MAA,HYD,21:15:00,21:15:00,0,13:46:00,13:46:00,On Time,1702,2431
28-03-2025,Vistara,FL7682,HYD,DEL,09:00:00,09:14:00,14,00:55:00,01:09:00,Delayed,860,955
06-02-2025,IndiGo,FL5072,HYD,MAA,07:00:00,08:46:00,106,22:40:00,00:26:00,Delayed,752,940
14-10-2025,Akasa Air,FL8413,MAA,DEL,10:15:00,10:15:00,0,06:46:00,06:46:00,On Time,2137,2671
17-03-2025,IndiGo,FL6058,HYD,PNQ,02:30:00,02:30:00,0,20:53:00,20:53:00,On Time,993,1103
27-09-2025,Akasa Air,FL5556,BOM,PNQ,06:30:00,06:30:00,0,10:14:00,10:14:00,On Time,1498,1664
09-05-2025,Akasa Air,FL5527,HYD,CCU,04:00:00,04:00:00,0,09:31:00,09:31:00,On Time,1417,1771
28-11-2025,Air India,FL7241,DEL,AMD,07:45:00,07:45:00,0,01:26:00,01:26:00,On Time,743,1061
08-07-2025,Vistara,FL6234,HYD,MAA,17:45:00,17:45:00,0,13:07:00,13:07:00,On Time,2082,2602
01-09-2025,Akasa Air,FL1112,AMD,DEL,04:45:00,05:05:00,20,00:20:00,00:40:00,Delayed,940,1175
06-05-2025,Akasa Air,FL1517,GOI,BOM,08:00:00,08:00:00,0,01:15:00,01:15:00,On Time,725,1035
03-06-2025,SpiceJet,FL1834,BLR,HYD,18:00:00,18:00:00,0,17:15:00,17:15:00,On Time,1116,1395
23-09-2025,Air India,FL7056,BOM,PNQ,17:45:00,20:20:00,155,13:46:00,16:21:00,Delayed,2113,2641
10-01-2025,IndiGo,FL8657,CCU,PNQ,06:30:00,06:30:00,0,10:46:00,10:46:00,On Time,1357,1696
14-05-2025,IndiGo,FL4069,GOI,HYD,08:00:00,,,06:54:00,,Cancelled,1970,2814
19-04-2025,IndiGo,FL2900,CCU,BLR,13:45:00,13:45:00,0,21:32:00,21:32:00,On Time,1526,1907
12-11-2025,Air India,FL1215,PNQ,HYD,21:45:00,21:45:00,0,13:55:00,13:55:00,On Time,776,970
22-01-2025,Air India,FL1783,DEL,HYD,08:00:00,09:30:00,90,15:14:00,16:44:00,Delayed,1687,1874
22-09-2025,SpiceJet,FL1351,MAA,AMD,13:15:00,13:59:00,44,03:12:00,03:56:00,Delayed,586,837
18-02-2025,Vistara,FL5466,MAA,GOI,04:45:00,04:45:00,0,00:35:00,00:35:00,On Time,1071,1190
11-04-2025,SpiceJet,FL2113,GOI,HYD,04:15:00,04:15:00,0,23:39:00,23:39:00,On Time,815,1164
07-05-2025,Akasa Air,FL3925,DEL,AMD,17:00:00,18:47:00,107,04:52:00,06:39:00,Delayed,641,712
17-07-2025,Akasa Air,FL1397,PNQ,MAA,17:30:00,17:30:00,0,05:05:00,05:05:00,On Time,487,695
26-05-2025,IndiGo,FL3789,PNQ,GOI,01:45:00,01:45:00,0,19:30:00,19:30:00,On Time,2004,2505
12-06-2025,Air India,FL7433,BOM,DEL,14:45:00,14:45:00,0,00:13:00,00:13:00,On Time,512,568
07-02-2025,Air India,FL6038,GOI,BOM,04:30:00,04:30:00,0,06:00:00,06:00:00,On Time,2079,2970
08-09-2025,IndiGo,FL4681,CCU,AMD,09:45:00,10:10:00,25,02:09:00,02:34:00,Delayed,886,984
29-12-2025,Air India,FL7700,PNQ,DEL,02:00:00,,,19:40:00,,Cancelled,742,1060
26-05-2025,Akasa Air,FL7670,MAA,BLR,10:00:00,10:00:00,0,17:48:00,17:48:00,On Time,375,468
24-12-2025,Air India,FL8447,CCU,BLR,02:30:00,02:30:00,0,19:15:00,19:15:00,On Time,804,1005
28-05-2025,Air India,FL1499,GOI,PNQ,08:15:00,08:15:00,0,03:35:00,03:35:00,On Time,1044,1160
18-11-2025,SpiceJet,FL2531,GOI,DEL,20:45:00,20:45:00,0,07:37:00,07:37:00,On Time,587,652
10-12-2025,Akasa Air,FL8621,BOM,MAA,17:45:00,18:27:00,42,07:23:00,08:05:00,Delayed,573,818
07-10-2025,Akasa Air,FL4201,HYD,BLR,15:00:00,17:34:00,154,02:58:00,05:32:00,Delayed,503,718
09-01-2025,Air India,FL7840,BOM,HYD,09:15:00,09:15:00,0,18:35:00,18:35:00,On Time,504,560
07-05-2025,Vistara,FL4924,GOI,CCU,07:45:00,07:45:00,0,01:43:00,01:43:00,On Time,2015,2518
24-12-2025,IndiGo,FL7104,DEL,PNQ,11:30:00,11:30:00,0,18:15:00,18:15:00,On Time,324,405
31-05-2025,Akasa Air,FL8034,AMD,BLR,01:00:00,01:00:00,0,15:16:00,15:16:00,On Time,1837,2296
04-05-2025,Akasa Air,FL1728,GOI,AMD,05:30:00,05:30:00,0,14:21:00,14:21:00,On Time,425,531
12-11-2025,SpiceJet,FL3166,BOM,MAA,02:30:00,03:07:00,37,21:42:00,22:19:00,Delayed,922,1152
14-04-2025,Air India,FL4875,BLR,GOI,16:45:00,16:45:00,0,00:46:00,00:46:00,On Time,1729,1921
26-05-2025,SpiceJet,FL9147,MAA,BOM,01:30:00,01:30:00,0,14:42:00,14:42:00,On Time,2009,2232
15-12-2025,Air India,FL5715,MAA,HYD,16:45:00,16:45:00,0,09:33:00,09:33:00,On Time,1714,2448
12-03-2025,Vistara,FL3188,MAA,AMD,18:30:00,18:30:00,0,08:44:00,08:44:00,On Time,1606,2294
02-06-2025,Air India,FL8372,AMD,PNQ,03:30:00,03:30:00,0,04:43:00,04:43:00,On Time,1211,1513
29-04-2025,Vistara,FL6569,PNQ,MAA,16:15:00,,,09:35:00,,Cancelled,936,1040
18-07-2025,IndiGo,FL3842,DEL,AMD,15:00:00,15:00:00,0,11:28:00,11:28:00,On Time,1106,1228
17-07-2025,SpiceJet,FL3806,BLR,HYD,09:00:00,09:47:00,47,12:48:00,13:35:00,Delayed,1335,1668
24-07-2025,Air India,FL7857,BLR,BOM,20:30:00,20:30:00,0,06:48:00,06:48:00,On Time,1441,2058
08-09-2025,Akasa Air,FL8061,CCU,BLR,18:15:00,18:15:00,0,03:27:00,03:27:00,On Time,497,552
24-12-2025,Vistara,FL9793,CCU,BOM,04:00:00,04:00:00,0,23:55:00,23:55:00,On Time,956,1195
17-11-2025,Akasa Air,FL5898,BOM,CCU,05:45:00,07:26:00,101,04:11:00,05:52:00,Delayed,1212,1346
22-02-2025,IndiGo,FL5929,BLR,PNQ,15:30:00,15:30:00,0,23:11:00,23:11:00,On Time,369,461
26-05-2025,Vistara,FL5451,CCU,GOI,21:00:00,21:00:00,0,19:40:00,19:40:00,On Time,1088,1360
10-05-2025,Air India,FL2326,CCU,HYD,15:30:00,15:30:00,0,04:14:00,04:14:00,On Time,535,764
25-07-2025,IndiGo,FL9270,BLR,PNQ,08:45:00,10:32:00,107,23:37:00,01:24:00,Delayed,803,892
01-07-2025,Vistara,FL2803,HYD,DEL,05:45:00,05:45:00,0,12:50:00,12:50:00,On Time,383,425
30-11-2025,Akasa Air,FL1124,GOI,BLR,06:00:00,06:43:00,43,10:38:00,11:21:00,Delayed,1203,1718
25-08-2025,Akasa Air,FL9423,MAA,BLR,10:30:00,10:30:00,0,21:14:00,21:14:00,On Time,580,644
12-07-2025,Akasa Air,FL1039,CCU,BLR,00:45:00,00:45:00,0,14:22:00,14:22:00,On Time,1806,2257
07-05-2025,IndiGo,FL7095,MAA,DEL,14:30:00,15:13:00,43,20:25:00,21:08:00,Delayed,1616,1795
11-04-2025,Air India,FL8939,CCU,HYD,18:15:00,18:15:00,0,06:18:00,06:18:00,On Time,579,723
10-12-2025,IndiGo,FL6924,HYD,PNQ,09:15:00,09:15:00,0,00:51:00,00:51:00,On Time,1901,2376
25-02-2025,IndiGo,FL4109,PNQ,GOI,11:00:00,11:00:00,0,11:37:00,11:37:00,On Time,1182,1477
05-02-2025,IndiGo,FL1584,GOI,DEL,07:15:00,07:15:00,0,18:53:00,18:53:00,On Time,1925,2138
22-04-2025,Air India,FL9425,BOM,MAA,00:45:00,02:26:00,101,00:17:00,01:58:00,Delayed,989,1412
10-04-2025,IndiGo,FL3905,HYD,DEL,15:15:00,15:15:00,0,02:26:00,02:26:00,On Time,537,671
22-02-2025,Air India,FL2964,HYD,GOI,20:15:00,20:15:00,0,14:06:00,14:06:00,On Time,2009,2511
23-12-2025,Akasa Air,FL5029,DEL,PNQ,15:45:00,16:34:00,49,02:05:00,02:54:00,Delayed,434,620
20-06-2025,IndiGo,FL6307,HYD,MAA,07:30:00,07:30:00,0,21:08:00,21:08:00,On Time,737,818
28-01-2025,IndiGo,FL8373,GOI,PNQ,02:00:00,04:56:00,176,06:55:00,09:51:00,Delayed,1215,1735
07-08-2025,Vistara,FL1146,BOM,MAA,22:15:00,22:15:00,0,06:13:00,06:13:00,On Time,335,478
31-12-2025,Akasa Air,FL4905,BOM,PNQ,06:00:00,06:00:00,0,16:11:00,16:11:00,On Time,550,611
19-03-2025,IndiGo,FL5479,BLR,CCU,08:00:00,08:00:00,0,15:52:00,15:52:00,On Time,1530,1912
06-01-2025,SpiceJet,FL8877,HYD,AMD,08:45:00,08:45:00,0,01:42:00,01:42:00,On Time,916,1017
23-06-2025,Air India,FL8142,BOM,MAA,14:15:00,14:15:00,0,09:59:00,09:59:00,On Time,1066,1184
03-12-2025,Vistara,FL6788,GOI,CCU,11:30:00,11:30:00,0,02:52:00,02:52:00,On Time,1890,2362
24-11-2025,Akasa Air,FL6249,HYD,CCU,03:00:00,03:00:00,0,17:13:00,17:13:00,On Time,1835,2293
14-03-2025,Akasa Air,FL2367,GOI,HYD,02:30:00,02:30:00,0,02:52:00,02:52:00,On Time,1170,1462
08-08-2025,SpiceJet,FL2739,CCU,MAA,13:45:00,13:45:00,0,02:05:00,02:05:00,On Time,1744,2180
10-11-2025,Akasa Air,FL5420,CCU,BLR,22:30:00,22:30:00,0,01:17:00,01:17:00,On Time,1125,1607
15-11-2025,IndiGo,FL4132,PNQ,BOM,22:30:00,22:30:00,0,08:02:00,08:02:00,On Time,1610,2012
24-10-2025,Vistara,FL4077,BLR,CCU,15:15:00,15:15:00,0,07:48:00,07:48:00,On Time,1947,2433
28-03-2025,Vistara,FL3433,DEL,AMD,17:45:00,17:45:00,0,23:42:00,23:42:00,On Time,322,357
23-12-2025,Vistara,FL5260,GOI,HYD,17:30:00,17:30:00,0,05:03:00,05:03:00,On Time,555,693
06-04-2025,Akasa Air,FL7723,GOI,PNQ,12:00:00,13:56:00,116,01:28:00,03:24:00,Delayed,647,808
12-03-2025,Air India,FL7851,PNQ,BLR,14:30:00,14:30:00,0,06:48:00,06:48:00,On Time,783,978
19-03-2025,Air India,FL7750,CCU,GOI,05:00:00,05:00:00,0,00:48:00,00:48:00,On Time,1840,2628
16-12-2025,Akasa Air,FL7914,BLR,AMD,11:30:00,11:30:00,0,03:38:00,03:38:00,On Time,872,968
13-03-2025,Vistara,FL7871,MAA,HYD,09:30:00,11:33:00,123,02:28:00,04:31:00,Delayed,713,1018
03-12-2025,Air India,FL4752,CCU,DEL,14:30:00,14:30:00,0,12:10:00,12:10:00,On Time,910,1300
05-07-2025,Air India,FL8671,GOI,PNQ,08:15:00,08:15:00,0,00:49:00,00:49:00,On Time,1704,2434
29-10-2025,SpiceJet,FL7832,BLR,GOI,09:45:00,09:45:00,0,19:38:00,19:38:00,On Time,1830,2033
15-01-2025,Vistara,FL4379,GOI,AMD,21:00:00,21:00:00,0,11:02:00,11:02:00,On Time,1826,2282
04-11-2025,Akasa Air,FL2168,DEL,MAA,01:30:00,01:38:00,8,04:20:00,04:28:00,Delayed,1127,1610
12-05-2025,Air India,FL1115,AMD,BOM,00:45:00,00:45:00,0,03:31:00,03:31:00,On Time,1446,1606
06-05-2025,IndiGo,FL1053,GOI,DEL,00:30:00,01:02:00,32,13:40:00,14:12:00,Delayed,1561,2230
22-10-2025,Vistara,FL3743,PNQ,BLR,03:15:00,05:18:00,123,10:29:00,12:32:00,Delayed,391,434
12-09-2025,Air India,FL1868,HYD,MAA,06:45:00,08:33:00,108,21:45:00,23:33:00,Delayed,2106,2340
10-03-2025,Air India,FL5506,AMD,BOM,15:45:00,15:45:00,0,06:57:00,06:57:00,On Time,2117,2352
28-04-2025,IndiGo,FL5333,GOI,BLR,00:15:00,00:15:00,0,19:01:00,19:01:00,On Time,901,1126
18-12-2025,Vistara,FL1738,HYD,DEL,04:15:00,04:15:00,0,12:26:00,12:26:00,On Time,1352,1931
11-06-2025,SpiceJet,FL4876,MAA,GOI,05:30:00,05:30:00,0,19:26:00,19:26:00,On Time,669,836
23-06-2025,IndiGo,FL5225,HYD,BOM,01:00:00,01:00:00,0,14:31:00,14:31:00,On Time,2026,2251
24-07-2025,IndiGo,FL1818,CCU,HYD,02:15:00,02:15:00,0,02:37:00,02:37:00,On Time,2032,2902
17-11-2025,Air India,FL8403,BLR,AMD,14:15:00,14:15:00,0,15:30:00,15:30:00,On Time,1061,1515
10-03-2025,Vistara,FL4370,HYD,BLR,15:45:00,17:33:00,108,00:00:00,01:48:00,Delayed,347,495
27-05-2025,Akasa Air,FL9874,AMD,PNQ,07:15:00,07:15:00,0,10:32:00,10:32:00,On Time,1146,1637
21-11-2025,Vistara,FL4934,PNQ,HYD,02:45:00,02:45:00,0,14:17:00,14:17:00,On Time,623,692
19-03-2025,Air India,FL6949,GOI,BLR,12:30:00,13:46:00,76,05:44:00,07:00:00,Delayed,1732,2474
30-11-2025,Akasa Air,FL2662,AMD,PNQ,06:45:00,08:12:00,87,15:06:00,16:33:00,Delayed,401,501
09-11-2025,Air India,FL2094,CCU,BOM,02:30:00,02:30:00,0,07:16:00,07:16:00,On Time,1381,1726
21-02-2025,SpiceJet,FL5467,GOI,HYD,02:15:00,04:17:00,122,13:10:00,15:12:00,Delayed,1467,2095
22-02-2025,IndiGo,FL3280,AMD,MAA,01:15:00,01:15:00,0,10:22:00,10:22:00,On Time,493,547
06-05-2025,SpiceJet,FL9005,HYD,DEL,14:30:00,14:30:00,0,10:18:00,10:18:00,On Time,832,1188
14-11-2025,Air India,FL6560,PNQ,CCU,05:45:00,05:45:00,0,11:06:00,11:06:00,On Time,1409,1761
15-01-2025,Akasa Air,FL4530,BOM,GOI,09:45:00,09:45:00,0,15:43:00,15:43:00,On Time,1259,1798
29-04-2025,SpiceJet,FL5569,PNQ,HYD,16:00:00,16:00:00,0,02:48:00,02:48:00,On Time,584,648
01-04-2025,Air India,FL2966,CCU,HYD,02:30:00,02:30:00,0,11:23:00,11:23:00,On Time,1579,1973
17-12-2025,Vistara,FL3759,AMD,BOM,22:45:00,22:45:00,0,05:19:00,05:19:00,On Time,1651,1834
23-02-2025,IndiGo,FL7552,HYD,PNQ,02:45:00,02:45:00,0,17:42:00,17:42:00,On Time,628,897
25-10-2025,Vistara,FL8666,DEL,MAA,23:00:00,23:00:00,0,20:52:00,20:52:00,On Time,1181,1312
24-05-2025,Vistara,FL2693,MAA,AMD,17:45:00,17:45:00,0,12:45:00,12:45:00,On Time,2064,2580
21-06-2025,Air India,FL9693,BOM,HYD,01:15:00,03:02:00,107,13:59:00,15:46:00,Delayed,688,764
18-01-2025,IndiGo,FL3278,BOM,DEL,01:00:00,01:00:00,0,11:33:00,11:33:00,On Time,1659,2073
05-11-2025,Akasa Air,FL8358,CCU,AMD,22:00:00,22:00:00,0,23:37:00,23:37:00,On Time,1230,1537
30-06-2025,IndiGo,FL8559,PNQ,DEL,14:45:00,14:45:00,0,10:07:00,10:07:00,On Time,2082,2602
18-02-2025,SpiceJet,FL1265,HYD,DEL,09:45:00,09:45:00,0,10:09:00,10:09:00,On Time,1025,1464
26-11-2025,Vistara,FL2947,BLR,HYD,01:30:00,01:30:00,0,09:53:00,09:53:00,On Time,403,503
03-05-2025,SpiceJet,FL2671,GOI,BLR,12:45:00,15:02:00,137,11:30:00,13:47:00,Delayed,1964,2805
13-10-2025,SpiceJet,FL8357,BOM,BLR,03:30:00,06:16:00,166,18:08:00,20:54:00,Delayed,615,878
16-07-2025,SpiceJet,FL4642,AMD,CCU,21:15:00,00:00:00,165,01:40:00,04:25:00,Delayed,1364,1705
12-05-2025,IndiGo,FL4925,HYD,CCU,02:15:00,02:15:00,0,10:32:00,10:32:00,On Time,398,497
14-08-2025,Air India,FL5311,GOI,BOM,02:15:00,02:15:00,0,13:00:00,13:00:00,On Time,581,645
12-08-2025,IndiGo,FL4620,MAA,AMD,14:15:00,14:15:00,0,18:22:00,18:22:00,On Time,1350,1687
02-01-2025,Vistara,FL9551,DEL,CCU,04:15:00,04:15:00,0,12:23:00,12:23:00,On Time,440,488
13-11-2025,IndiGo,FL4692,PNQ,CCU,18:45:00,21:39:00,174,11:09:00,14:03:00,Delayed,886,984
04-06-2025,Vistara,FL7483,HYD,CCU,06:45:00,06:45:00,0,12:45:00,12:45:00,On Time,324,360
03-09-2025,SpiceJet,FL2217,MAA,GOI,23:15:00,02:03:00,168,07:47:00,10:35:00,Delayed,1367,1952
11-04-2025,IndiGo,FL8427,DEL,PNQ,04:30:00,04:30:00,0,20:20:00,20:20:00,On Time,760,950
10-11-2025,Air India,FL2351,PNQ,AMD,02:45:00,02:45:00,0,06:55:00,06:55:00,On Time,1521,1690
27-12-2025,SpiceJet,FL2627,BLR,BOM,00:00:00,00:00:00,0,09:21:00,09:21:00,On Time,1601,2001
23-11-2025,IndiGo,FL6225,CCU,GOI,04:15:00,04:15:00,0,21:46:00,21:46:00,On Time,841,1051
03-05-2025,IndiGo,FL2230,BOM,BLR,08:45:00,08:45:00,0,12:06:00,12:06:00,On Time,1477,1641
02-04-2025,Air India,FL3121,MAA,HYD,11:30:00,11:30:00,0,06:07:00,06:07:00,On Time,782,1117
28-09-2025,SpiceJet,FL3867,AMD,MAA,00:15:00,02:54:00,159,06:00:00,08:39:00,Delayed,311,345
20-12-2025,Vistara,FL5800,GOI,BOM,15:45:00,15:45:00,0,11:10:00,11:10:00,On Time,816,1165
29-04-2025,IndiGo,FL2249,PNQ,BOM,04:30:00,04:30:00,0,17:30:00,17:30:00,On Time,1998,2220
11-09-2025,Vistara,FL1132,BOM,BLR,00:15:00,00:15:00,0,13:30:00,13:30:00,On Time,557,795
24-02-2025,SpiceJet,FL2705,GOI,BLR,18:30:00,18:56:00,26,10:05:00,10:31:00,Delayed,842,935
16-12-2025,Air India,FL9636,CCU,PNQ,16:45:00,16:45:00,0,22:40:00,22:40:00,On Time,1257,1795
27-01-2025,IndiGo,FL2480,PNQ,DEL,11:30:00,11:30:00,0,19:48:00,19:48:00,On Time,449,498
24-02-2025,Akasa Air,FL7184,BLR,BOM,09:30:00,09:30:00,0,08:45:00,08:45:00,On Time,1256,1395
19-03-2025,Air India,FL9603,PNQ,AMD,17:15:00,17:15:00,0,02:46:00,02:46:00,On Time,1408,2011
12-11-2025,SpiceJet,FL9500,GOI,AMD,07:00:00,07:00:00,0,15:14:00,15:14:00,On Time,1354,1934
24-09-2025,SpiceJet,FL1485,BLR,GOI,02:15:00,02:15:00,0,19:13:00,19:13:00,On Time,1721,2458
10-01-2025,Air India,FL3847,PNQ,GOI,13:30:00,15:10:00,100,05:05:00,06:45:00,Delayed,2138,2375
09-03-2025,Air India,FL1516,PNQ,AMD,13:00:00,15:45:00,165,22:57:00,01:42:00,Delayed,418,597
24-11-2025,Vistara,FL3803,DEL,BOM,08:00:00,08:00:00,0,08:01:00,08:01:00,On Time,1153,1441
05-10-2025,Air India,FL5597,CCU,DEL,22:00:00,22:00:00,0,10:38:00,10:38:00,On Time,1539,2198
05-05-2025,Air India,FL4052,GOI,DEL,15:30:00,15:30:00,0,09:56:00,09:56:00,On Time,2037,2546
10-06-2025,Air India,FL3594,BOM,MAA,23:00:00,23:00:00,0,04:52:00,04:52:00,On Time,1255,1792
05-11-2025,Akasa Air,FL3286,GOI,AMD,21:15:00,21:15:00,0,05:49:00,05:49:00,On Time,1759,1954
13-07-2025,Vistara,FL7380,DEL,BLR,10:45:00,10:45:00,0,18:46:00,18:46:00,On Time,433,481
23-01-2025,Akasa Air,FL6420,GOI,MAA,23:30:00,23:30:00,0,02:58:00,02:58:00,On Time,1154,1648
28-12-2025,IndiGo,FL2908,MAA,BLR,18:30:00,,,13:38:00,,Cancelled,2071,2588
30-10-2025,IndiGo,FL7045,BLR,HYD,09:00:00,09:00:00,0,07:12:00,07:12:00,On Time,1066,1332
